word,data/austen-emma.txt,data/austen-persuasion.txt,data/austen-sense.txt
recital,0.25,0.25,0.5
reckoned,0.5,0.16666666666666666,0.3333333333333333
recollect,0.47058823529411764,0.35294117647058826,0.17647058823529413
recollected,0.21428571428571427,0.42857142857142855,0.35714285714285715
recollecting,0.3076923076923077,0.23076923076923078,0.46153846153846156
recollection,0.23529411764705882,0.2647058823529412,0.5
recommend,0.6451612903225806,0.2903225806451613,0.06451612903225806
recommendation,0.4117647058823529,0.35294117647058826,0.23529411764705882
recommended,0.391304347826087,0.13043478260869565,0.4782608695652174
reconcile,0.3333333333333333,0.5,0.16666666666666666
reconciled,0.6153846153846154,0.07692307692307693,0.3076923076923077
reconciliation,0.2222222222222222,0.5555555555555556,0.2222222222222222
recover,0.38461538461538464,0.46153846153846156,0.15384615384615385
recovered,0.3548387096774194,0.22580645161290322,0.41935483870967744
recovering,0.26666666666666666,0.5333333333333333,0.2
recovery,0.07142857142857142,0.42857142857142855,0.5
refinement,0.6,0.2,0.2
reflected,0.6,0.2,0.2
reflection,0.46153846153846156,0.20512820512820512,0.3333333333333333
reflections,0.4,0.13333333333333333,0.4666666666666667
refrain,0.7142857142857143,0.14285714285714285,0.14285714285714285
refusal,0.625,0.25,0.125
refuse,0.7894736842105263,0.10526315789473684,0.10526315789473684
refused,0.5238095238095238,0.3333333333333333,0.14285714285714285
regarded,0.2857142857142857,0.14285714285714285,0.5714285714285714
regretted,0.4166666666666667,0.3333333333333333,0.25
regular,0.6296296296296297,0.2222222222222222,0.14814814814814814
rejected,0.5714285714285714,0.14285714285714285,0.2857142857142857
rejoice,0.46153846153846156,0.3076923076923077,0.23076923076923078
rejoiced,0.21428571428571427,0.35714285714285715,0.42857142857142855
rejoicing,0.16666666666666666,0.3333333333333333,0.5
relate,0.45454545454545453,0.18181818181818182,0.36363636363636365
related,0.19047619047619047,0.23809523809523808,0.5714285714285714
relation,0.05,0.25,0.7
relations,0.16,0.2,0.64
relative,0.4166666666666667,0.25,0.3333333333333333
release,0.16666666666666666,0.16666666666666666,0.6666666666666666
released,0.14285714285714285,0.42857142857142855,0.42857142857142855
relief,0.2727272727272727,0.18181818181818182,0.5454545454545454
relieve,0.42857142857142855,0.14285714285714285,0.42857142857142855
relieved,0.4166666666666667,0.25,0.3333333333333333
reluctance,0.5,0.16666666666666666,0.3333333333333333
remain,0.34146341463414637,0.36585365853658536,0.2926829268292683
remainder,0.25,0.5,0.25
remained,0.2857142857142857,0.21428571428571427,0.5
remaining,0.13636363636363635,0.3181818181818182,0.5454545454545454
remarkable,0.3333333333333333,0.4444444444444444,0.2222222222222222
remarkably,0.5263157894736842,0.15789473684210525,0.3157894736842105
remember,0.5783132530120482,0.18072289156626506,0.24096385542168675
remembered,0.4,0.26666666666666666,0.3333333333333333
remembering,0.2222222222222222,0.4444444444444444,0.3333333333333333
remembrance,0.3333333333333333,0.25,0.4166666666666667
reminded,0.375,0.125,0.5
removal,0.25925925925925924,0.3333333333333333,0.4074074074074074
remove,0.35714285714285715,0.14285714285714285,0.5
removed,0.3448275862068966,0.13793103448275862,0.5172413793103449
removing,0.23076923076923078,0.23076923076923078,0.5384615384615384
rendered,0.3333333333333333,0.2857142857142857,0.38095238095238093
renewal,0.6,0.2,0.2
renewed,0.2222222222222222,0.5555555555555556,0.2222222222222222
renewing,0.4,0.4,0.2
repaid,0.3333333333333333,0.3333333333333333,0.3333333333333333
repeat,0.14285714285714285,0.14285714285714285,0.7142857142857143
repeated,0.2857142857142857,0.14285714285714285,0.5714285714285714
repeatedly,0.36363636363636365,0.36363636363636365,0.2727272727272727
repeating,0.25,0.375,0.375
replied,0.36585365853658536,0.15121951219512195,0.48292682926829267
represent,0.2,0.2,0.6
representation,0.42857142857142855,0.2857142857142857,0.2857142857142857
representations,0.3333333333333333,0.3333333333333333,0.3333333333333333
representing,0.5,0.3333333333333333,0.16666666666666666
reproach,0.34782608695652173,0.17391304347826086,0.4782608695652174
repulsive,0.3333333333333333,0.3333333333333333,0.3333333333333333
request,0.25,0.125,0.625
requested,0.16666666666666666,0.3333333333333333,0.5
require,0.5833333333333334,0.16666666666666666,0.25
required,0.30952380952380953,0.2619047619047619,0.42857142857142855
requires,0.5,0.2,0.3
requiring,0.4,0.2,0.4
resemblance,0.2777777777777778,0.05555555555555555,0.6666666666666666
resentment,0.45,0.15,0.4
reserve,0.47619047619047616,0.09523809523809523,0.42857142857142855
reserved,0.5625,0.125,0.3125
residence,0.25,0.3125,0.4375
residing,0.5,0.25,0.25
resigned,0.4,0.2,0.4
resolutely,0.5555555555555556,0.2222222222222222,0.2222222222222222
resolution,0.45588235294117646,0.16176470588235295,0.38235294117647056
resolve,0.6666666666666666,0.2,0.13333333333333333
resolved,0.48214285714285715,0.017857142857142856,0.5
resolving,0.5,0.125,0.375
resorted,0.3333333333333333,0.3333333333333333,0.3333333333333333
resources,0.8181818181818182,0.09090909090909091,0.09090909090909091
respectability,0.14285714285714285,0.7142857142857143,0.14285714285714285
respectable,0.5128205128205128,0.1282051282051282,0.358974358974359
respectably,0.3333333333333333,0.3333333333333333,0.3333333333333333
respected,0.2857142857142857,0.2857142857142857,0.42857142857142855
respecting,0.2857142857142857,0.14285714285714285,0.5714285714285714
respective,0.3333333333333333,0.3333333333333333,0.3333333333333333
restore,0.5714285714285714,0.14285714285714285,0.2857142857142857
restored,0.22727272727272727,0.22727272727272727,0.5454545454545454
restoring,0.3333333333333333,0.3333333333333333,0.3333333333333333
restraints,0.3333333333333333,0.5,0.16666666666666666
retain,0.25,0.25,0.5
retired,0.5555555555555556,0.3333333333333333,0.1111111111111111
retirement,0.625,0.125,0.25
returned,0.3130434782608696,0.23478260869565218,0.45217391304347826
returning,0.4,0.275,0.325
reverie,0.25,0.125,0.625
reverse,0.36363636363636365,0.2727272727272727,0.36363636363636365
revive,0.25,0.25,0.5
revived,0.42857142857142855,0.2857142857142857,0.2857142857142857
rheumatic,0.3333333333333333,0.3333333333333333,0.3333333333333333
ridicule,0.16666666666666666,0.3333333333333333,0.5
romance,0.5,0.25,0.25
romantic,0.16666666666666666,0.16666666666666666,0.6666666666666666
rouse,0.2857142857142857,0.2857142857142857,0.42857142857142855
roused,0.13333333333333333,0.5333333333333333,0.3333333333333333
rousing,0.42857142857142855,0.14285714285714285,0.42857142857142855
ruined,0.14285714285714285,0.2857142857142857,0.5714285714285714
rumour,0.4,0.4,0.2
sacrifice,0.625,0.125,0.25
sacrificing,0.3333333333333333,0.3333333333333333,0.3333333333333333
sanguine,0.5,0.14285714285714285,0.35714285714285715
satisfaction,0.3333333333333333,0.1527777777777778,0.5138888888888888
satisfactory,0.42857142857142855,0.07142857142857142,0.5
satisfied,0.49473684210526314,0.24210526315789474,0.2631578947368421
saturday,0.7777777777777778,0.1111111111111111,0.1111111111111111
scattered,0.3333333333333333,0.5,0.16666666666666666
scrupulous,0.5714285714285714,0.2857142857142857,0.14285714285714285
sealed,0.3333333333333333,0.3333333333333333,0.3333333333333333
season,0.4,0.26666666666666666,0.3333333333333333
seated,0.5217391304347826,0.043478260869565216,0.43478260869565216
seclusion,0.7142857142857143,0.14285714285714285,0.14285714285714285
secure,0.3103448275862069,0.2413793103448276,0.4482758620689655
secured,0.45454545454545453,0.18181818181818182,0.36363636363636365
securing,0.375,0.25,0.375
security,0.3,0.1,0.6
seeing,0.390625,0.2890625,0.3203125
seeking,0.08333333333333333,0.25,0.6666666666666666
seemed,0.43209876543209874,0.28703703703703703,0.2808641975308642
seeming,0.5555555555555556,0.16666666666666666,0.2777777777777778
seized,0.5714285714285714,0.2857142857142857,0.14285714285714285
seizure,0.5,0.25,0.25
selfcommand,0.35714285714285715,0.07142857142857142,0.5714285714285714
selfdenial,0.3333333333333333,0.3333333333333333,0.3333333333333333
selfishness,0.21428571428571427,0.35714285714285715,0.42857142857142855
sensation,0.5,0.35714285714285715,0.14285714285714285
sensations,0.52,0.36,0.12
sensibility,0.3157894736842105,0.21052631578947367,0.47368421052631576
sensible,0.375,0.421875,0.203125
sentence,0.2857142857142857,0.14285714285714285,0.5714285714285714
sentences,0.5,0.16666666666666666,0.3333333333333333
sentiment,0.5,0.3,0.2
sentiments,0.2692307692307692,0.38461538461538464,0.34615384615384615
separate,0.6,0.2,0.2
separated,0.42857142857142855,0.14285714285714285,0.42857142857142855
separation,0.23529411764705882,0.23529411764705882,0.5294117647058824
separations,0.3333333333333333,0.3333333333333333,0.3333333333333333
september,0.45454545454545453,0.36363636363636365,0.18181818181818182
serious,0.4305555555555556,0.25,0.3194444444444444
seriously,0.5333333333333333,0.23333333333333334,0.23333333333333334
service,0.5365853658536586,0.24390243902439024,0.21951219512195122
services,0.14285714285714285,0.5714285714285714,0.2857142857142857
seventeen,0.2727272727272727,0.2727272727272727,0.45454545454545453
several,0.24242424242424243,0.30303030303030304,0.45454545454545453
severe,0.4864864864864865,0.35135135135135137,0.16216216216216217
shoulder,0.25,0.25,0.5
shrubberies,0.3333333333333333,0.3333333333333333,0.3333333333333333
silence,0.31746031746031744,0.1746031746031746,0.5079365079365079
silenced,0.5,0.16666666666666666,0.3333333333333333
similar,0.21428571428571427,0.21428571428571427,0.5714285714285714
similarity,0.3333333333333333,0.3333333333333333,0.3333333333333333
simplicity,0.6666666666666666,0.06666666666666667,0.26666666666666666
sincere,0.23809523809523808,0.19047619047619047,0.5714285714285714
sincerely,0.35294117647058826,0.11764705882352941,0.5294117647058824
sincerity,0.26666666666666666,0.26666666666666666,0.4666666666666667
situated,0.14285714285714285,0.2857142857142857,0.5714285714285714
situation,0.4375,0.1875,0.375
situations,0.42857142857142855,0.14285714285714285,0.42857142857142855
sixteen,0.6923076923076923,0.15384615384615385,0.15384615384615385
society,0.5662650602409639,0.1566265060240964,0.27710843373493976
softened,0.29411764705882354,0.17647058823529413,0.5294117647058824
solemnity,0.2,0.2,0.6
solicitation,0.3333333333333333,0.3333333333333333,0.3333333333333333
solicitous,0.4444444444444444,0.3333333333333333,0.2222222222222222
solicitude,0.35294117647058826,0.2647058823529412,0.38235294117647056
solitary,0.3,0.4,0.3
solitude,0.2,0.26666666666666666,0.5333333333333333
somebody,0.6521739130434783,0.21739130434782608,0.13043478260869565
somehow,0.45454545454545453,0.18181818181818182,0.36363636363636365
something,0.44214876033057854,0.2644628099173554,0.29338842975206614
sometimes,0.4470588235294118,0.2235294117647059,0.32941176470588235
somewhat,0.4,0.3,0.3
somewhere,0.36363636363636365,0.45454545454545453,0.18181818181818182
soninlaws,0.3333333333333333,0.3333333333333333,0.3333333333333333
sooner,0.36363636363636365,0.30303030303030304,0.3333333333333333
soothe,0.16666666666666666,0.16666666666666666,0.6666666666666666
soothing,0.4,0.2,0.4
sorrowful,0.7142857142857143,0.14285714285714285,0.14285714285714285
source,0.5,0.0625,0.4375
sources,0.4,0.2,0.4
spacious,0.25,0.25,0.5
speaking,0.5232558139534884,0.2441860465116279,0.23255813953488372
speedily,0.38461538461538464,0.07692307692307693,0.5384615384615384
spontaneous,0.25,0.5,0.25
square,0.7142857142857143,0.07142857142857142,0.21428571428571427
statement,0.3333333333333333,0.3333333333333333,0.3333333333333333
station,0.3,0.6,0.1
steadiness,0.4444444444444444,0.2222222222222222,0.3333333333333333
strengthened,0.4444444444444444,0.2222222222222222,0.3333333333333333
studied,0.3333333333333333,0.16666666666666666,0.5
subdued,0.42857142857142855,0.14285714285714285,0.42857142857142855
submissive,0.5,0.25,0.25
submitted,0.35294117647058826,0.29411764705882354,0.35294117647058826
submitting,0.5,0.25,0.25
subsequent,0.6666666666666666,0.16666666666666666,0.16666666666666666
succeed,0.5555555555555556,0.2222222222222222,0.2222222222222222
succeeded,0.4583333333333333,0.25,0.2916666666666667
succeeding,0.3333333333333333,0.26666666666666666,0.4
successful,0.6,0.2,0.2
suffered,0.23404255319148937,0.19148936170212766,0.574468085106383
suffering,0.3125,0.375,0.3125
sufferings,0.3333333333333333,0.2,0.4666666666666667
sufficient,0.38461538461538464,0.2692307692307692,0.34615384615384615
sufficiently,0.75,0.08333333333333333,0.16666666666666666
suggested,0.46153846153846156,0.23076923076923078,0.3076923076923077
suitable,0.4,0.3,0.3
suited,0.4444444444444444,0.3333333333333333,0.2222222222222222
sunshine,0.3333333333333333,0.3333333333333333,0.3333333333333333
superior,0.7236842105263158,0.11842105263157894,0.15789473684210525
superiority,0.45454545454545453,0.45454545454545453,0.09090909090909091
supplanted,0.6666666666666666,0.16666666666666666,0.16666666666666666
supplied,0.38461538461538464,0.38461538461538464,0.23076923076923078
suppose,0.5094339622641509,0.1509433962264151,0.33962264150943394
supposed,0.4342105263157895,0.25,0.3157894736842105
supposing,0.35,0.3,0.35
supposition,0.2,0.6,0.2
surprise,0.015625,0.359375,0.625
surrounded,0.4444444444444444,0.3333333333333333,0.2222222222222222
surrounding,0.16666666666666666,0.16666666666666666,0.6666666666666666
suspected,0.5384615384615384,0.15384615384615385,0.3076923076923077
suspecting,0.38461538461538464,0.3076923076923077,0.3076923076923077
suspense,0.2727272727272727,0.45454545454545453,0.2727272727272727
suspicion,0.5135135135135135,0.10810810810810811,0.3783783783783784
suspicions,0.6666666666666666,0.05555555555555555,0.2777777777777778
suspicious,0.2857142857142857,0.42857142857142855,0.2857142857142857
sweetness,0.42857142857142855,0.2857142857142857,0.2857142857142857
temptation,0.5714285714285714,0.07142857142857142,0.35714285714285715
tenderest,0.4,0.2,0.4
tenderness,0.17647058823529413,0.29411764705882354,0.5294117647058824
themselves,0.336283185840708,0.3274336283185841,0.336283185840708
therefore,0.33879781420765026,0.15300546448087432,0.5081967213114754
thirteen,0.2222222222222222,0.6666666666666666,0.1111111111111111
thorough,0.631578947368421,0.10526315789473684,0.2631578947368421
thoroughly,0.5277777777777778,0.16666666666666666,0.3055555555555556
thoughtful,0.36363636363636365,0.2727272727272727,0.36363636363636365
thoughtless,0.6666666666666666,0.16666666666666666,0.16666666666666666
thousand,0.22535211267605634,0.11267605633802817,0.6619718309859155
throughout,0.6666666666666666,0.16666666666666666,0.16666666666666666
together,0.3842364532019704,0.2660098522167488,0.3497536945812808
tolerable,0.38095238095238093,0.38095238095238093,0.23809523809523808
tolerably,0.6,0.12,0.28
tomorrow,0.36065573770491804,0.2786885245901639,0.36065573770491804
tongue,0.6363636363636364,0.18181818181818182,0.18181818181818182
touched,0.5714285714285714,0.2857142857142857,0.14285714285714285
tranquillity,0.4166666666666667,0.25,0.3333333333333333
transgressed,0.3333333333333333,0.3333333333333333,0.3333333333333333
travelled,0.09090909090909091,0.45454545454545453,0.45454545454545453
travelling,0.45454545454545453,0.18181818181818182,0.36363636363636365
treachery,0.4,0.4,0.2
treated,0.22727272727272727,0.13636363636363635,0.6363636363636364
tribute,0.5,0.25,0.25
triumphantly,0.3333333333333333,0.3333333333333333,0.3333333333333333
trivial,0.5,0.3333333333333333,0.16666666666666666
trouble,0.37209302325581395,0.32558139534883723,0.3023255813953488
troubles,0.4,0.2,0.4
troublesome,0.6,0.2,0.2
tuesday,0.4666666666666667,0.3333333333333333,0.2
twelvemonth,0.2,0.13333333333333333,0.6666666666666666
twentyfour,0.42857142857142855,0.42857142857142855,0.14285714285714285
unable,0.07407407407407407,0.25925925925925924,0.6666666666666666
unaccountable,0.2,0.1,0.7
unaffected,0.4,0.3,0.3
uncertain,0.1111111111111111,0.2777777777777778,0.6111111111111112
uncertainty,0.5714285714285714,0.14285714285714285,0.2857142857142857
uncomfortable,0.29411764705882354,0.11764705882352941,0.5882352941176471
uncommon,0.5714285714285714,0.14285714285714285,0.2857142857142857
unconcerned,0.4,0.4,0.2
understand,0.5454545454545454,0.2396694214876033,0.21487603305785125
understanding,0.4126984126984127,0.31746031746031744,0.2698412698412698
understood,0.40350877192982454,0.3508771929824561,0.24561403508771928
undesirable,0.3333333333333333,0.3333333333333333,0.3333333333333333
undoubtedly,0.46153846153846156,0.19230769230769232,0.34615384615384615
uneasiness,0.45,0.1,0.45
uneasy,0.6470588235294118,0.11764705882352941,0.23529411764705882
unemployed,0.3333333333333333,0.3333333333333333,0.3333333333333333
unequal,0.7,0.2,0.1
unexpected,0.4,0.2,0.4
unexpectedly,0.3333333333333333,0.3333333333333333,0.3333333333333333
unfavourable,0.4,0.2,0.4
unfeeling,0.25,0.5,0.25
unfortunate,0.21212121212121213,0.09090909090909091,0.696969696969697
unfortunately,0.3125,0.125,0.5625
ungracious,0.5,0.125,0.375
ungrateful,0.5714285714285714,0.14285714285714285,0.2857142857142857
unhappiness,0.2,0.1,0.7
unison,0.3333333333333333,0.3333333333333333,0.3333333333333333
united,0.43478260869565216,0.17391304347826086,0.391304347826087
universal,0.25,0.5,0.25
unlike,0.3125,0.1875,0.5
unlikely,0.5,0.125,0.375
unluckily,0.25,0.25,0.5
unnatural,0.5,0.16666666666666666,0.3333333333333333
unnecessary,0.3333333333333333,0.16666666666666666,0.5
unpardonable,0.3333333333333333,0.2222222222222222,0.4444444444444444
unpleasant,0.5,0.15384615384615385,0.34615384615384615
unreasonable,0.7692307692307693,0.07692307692307693,0.15384615384615385
unreasonably,0.6,0.2,0.2
unseen,0.5,0.3333333333333333,0.16666666666666666
unusual,0.625,0.125,0.25
unwelcome,0.36363636363636365,0.2727272727272727,0.36363636363636365
unwilling,0.28,0.12,0.6
useful,0.6363636363636364,0.3333333333333333,0.030303030303030304
ushered,0.4,0.4,0.2
usual,0.49504950495049505,0.21782178217821782,0.2871287128712871
valuable,0.45,0.25,0.3
value,0.36585365853658536,0.4634146341463415,0.17073170731707318
valued,0.25,0.3125,0.4375
variations,0.3333333333333333,0.3333333333333333,0.3333333333333333
varied,0.6666666666666666,0.16666666666666666,0.16666666666666666
variety,0.29411764705882354,0.11764705882352941,0.5882352941176471
various,0.42857142857142855,0.42857142857142855,0.14285714285714285
venture,0.41379310344827586,0.3103448275862069,0.27586206896551724
ventured,0.3333333333333333,0.3333333333333333,0.3333333333333333
vexation,0.5,0.16666666666666666,0.3333333333333333
viewed,0.5,0.25,0.25
vigorous,0.25,0.25,0.5
vigour,0.25,0.5,0.25
village,0.1,0.45,0.45
violence,0.2,0.2,0.6
violent,0.10526315789473684,0.10526315789473684,0.7894736842105263
virtues,0.4,0.4,0.2
visited,0.22727272727272727,0.4090909090909091,0.36363636363636365
visiting,0.5384615384615384,0.15384615384615385,0.3076923076923077
visitor,0.47368421052631576,0.10526315789473684,0.42105263157894735
visitors,0.2631578947368421,0.21052631578947367,0.5263157894736842
voice,0.4051724137931034,0.16379310344827586,0.43103448275862066
voices,0.5,0.25,0.25
volume,0.3,0.4,0.3
voluntary,0.5,0.16666666666666666,0.3333333333333333
waited,0.2857142857142857,0.23809523809523808,0.47619047619047616
waiting,0.3409090909090909,0.38636363636363635,0.2727272727272727
wandering,0.16666666666666666,0.16666666666666666,0.6666666666666666
weakness,0.1111111111111111,0.4444444444444444,0.4444444444444444
weather,0.582089552238806,0.13432835820895522,0.2835820895522388
wednesday,0.4,0.2,0.4
welcome,0.38095238095238093,0.21428571428571427,0.40476190476190477
welcomed,0.5,0.125,0.375
welfare,0.4444444444444444,0.1111111111111111,0.4444444444444444
wellinformed,0.42857142857142855,0.14285714285714285,0.42857142857142855
welljudging,0.3333333333333333,0.3333333333333333,0.3333333333333333
wellmeaning,0.42857142857142855,0.14285714285714285,0.42857142857142855
whatever,0.27692307692307694,0.12307692307692308,0.6
whenever,0.5510204081632653,0.14285714285714285,0.30612244897959184
wherever,0.4375,0.3125,0.25
whispered,0.3333333333333333,0.3333333333333333,0.3333333333333333
whispering,0.5714285714285714,0.2857142857142857,0.14285714285714285
whoever,0.6,0.2,0.2
widower,0.25,0.5,0.25
william,0.76,0.16,0.08
without,0.4311740890688259,0.21862348178137653,0.35020242914979755
witnessed,0.3076923076923077,0.3076923076923077,0.38461538461538464
witnessing,0.25,0.5,0.25
wondered,0.2222222222222222,0.16666666666666666,0.6111111111111112
wonderful,0.6842105263157895,0.15789473684210525,0.15789473684210525
wondering,0.42857142857142855,0.21428571428571427,0.35714285714285715
wounded,0.25,0.5,0.25
wretchedness,0.4166666666666667,0.16666666666666666,0.4166666666666667
yesterday,0.4716981132075472,0.2641509433962264,0.2641509433962264
yielded,0.4,0.4,0.2
younger,0.13333333333333333,0.4666666666666667,0.4
youngest,0.3076923076923077,0.46153846153846156,0.23076923076923078
yourself,0.5142857142857142,0.13333333333333333,0.3523809523809524
youthful,0.4,0.2,0.4
